10th_percentage,12th_percentage,college_percentage,english_1,english_2,english_3,english_4,quantitative_ability_1,quantitative_ability_2,quantitative_ability_3,quantitative_ability_4,domain_skills_2,domain_test_3,domain_test_4,analytical_skills_1,analytical_skills_2,analytical_skills_3,specialization_in_study_C,specialization_in_study_D,specialization_in_study_E,specialization_in_study_G,specialization_in_study_I,specialization_in_study_J,specialization_in_study_L,performance,cluster_kmeans,cluster_agglomerative,cluster_dbscan
4.435922788681409,4.2296036282257905,4.178072777752813,4.085817745992938,4.42083386205973,4.187356418789951,4.413950260172473,4.066922819104467,4.344427360768235,4.393068796940667,4.1768741705467525,4.477908920251647,4.350945121972843,4.313782961091646,4.220843710718849,4.466780719058993,4.197461182919256,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.414009680526933,4.52720864451838,4.169761201506855,4.385087981701512,4.451008890393233,4.473541743509656,4.102795460147231,3.520072716717147,4.016221169169937,4.195141608448784,3.9374766423375593,4.0821603231848975,3.7628026801391043,4.333131537991926,4.080614369410199,4.037707233740279,4.125835804025951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,1,0
4.298645025734831,4.29592393562047,4.335328031664641,3.950154591590486,4.290110370545317,4.308559482792009,4.253129535308247,3.6974491862177454,4.137988917438128,4.275967551051916,4.384408189582946,4.239098714653276,4.436139226965694,4.2324124861932075,4.017201686373226,4.292538083850756,3.9430314873214005,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.4526015873434845,4.22683374526818,4.387014176184921,3.4987919713691125,4.198781084250281,4.090802944556136,4.161850302574286,3.9789153116160074,4.296674196615998,4.107203798580328,4.002909331377755,4.057586043197269,4.155104401400651,4.2324124861932075,3.9494939368576394,4.037707233740279,3.9204927825116296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,1,0
4.384772860341907,4.292648823522665,4.378269585796169,3.704325583812242,4.159778383096172,4.292118504158551,4.040033048447265,4.066922819104467,4.280235920656845,4.010780765203719,4.355151367258069,4.279758853560835,4.368574489966092,4.508450253825616,4.16877715700487,3.8133908582990035,4.342012503399395,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.471638793363569,4.45898767581001,4.330733340286331,4.117041012921229,4.324427884109763,4.292118504158551,4.287429390854341,3.775583406804377,4.19372917384803,4.069742727634187,4.083982778718484,4.239098714653276,4.040628492573124,4.273925139684633,4.348516855775004,4.239230029071393,4.385898439897867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.497584975308154,4.361823927356363,4.302712827954156,4.311938149744564,4.451008890393233,4.4166476244615875,4.413950260172473,3.9789153116160074,4.328761653066877,4.069742727634187,4.2287305991680135,4.299485304444125,4.217985248652651,4.02077920906026,4.4804311954929545,4.406873603982936,4.519662380262805,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,BP,1,0,0
4.5217885770490405,4.499809670330265,4.28496492183075,3.704325583812242,4.290110370545317,4.049410589742843,4.142550272838952,3.6974491862177454,3.9492841767175904,4.125420897679919,3.8674608846924037,4.057586043197269,4.040628492573124,4.210991510764486,4.223510378965765,4.375518158647089,4.162289630804565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.418840607796598,4.216562194946349,4.062509838702082,4.147318832914106,4.324427884109763,4.356320250815264,4.320591676955264,3.848052628876799,4.0584794900478505,4.050472452172167,4.140746336499971,4.318830138277606,3.730253020628319,3.994241894875175,3.983920744607727,4.343147635281701,3.8248862287267724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.560172820057356,4.582413198865475,4.475061500641071,3.3110937500181596,3.986503974433915,3.9611017282491257,4.122870409126571,3.567452492333574,3.9259377212255218,4.069742727634187,4.140746336499971,4.218131388194253,4.133233655408821,4.18910161407383,4.16877715700487,4.406873603982936,4.048681686891539,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.493120682179469,4.447346100794524,4.34536265030229,3.8747325036893616,4.179469872959103,4.00623064928837,4.270426515884288,4.009119963551794,4.390003715033287,4.143312062799161,4.39872175249879,4.239098714653276,4.040628492573124,4.389027617944759,4.578452797649379,4.550406519724646,4.568530048329827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.465908118654584,4.4953553199808844,4.3975308212098465,3.6567655034668123,4.159778383096172,4.20559677858457,4.102795460147231,3.844551224739361,4.263522905248385,4.160888752224741,4.211742167154885,4.444680512280945,4.350945121972843,4.120401148337502,4.017201686373226,4.059788060190074,3.9430314873214005,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.338597076746545,4.416428061391214,4.247065649239764,3.6068300173245573,4.179469872959103,4.149846160979519,4.142550272838952,3.9789153116160074,4.35985143457239,4.107203798580328,4.309595779161856,4.410309915394982,4.4839761671234095,4.352112842423541,4.196518186951408,4.326560756413883,3.986639879268122,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.481871969643598,4.5290447955986,4.379022125653583,4.3369207130761875,4.494629965983458,4.2411087213914245,4.428696527531726,4.0384389794620335,4.390003715033287,4.2913773636483965,4.41283332513199,4.356432086685059,4.133233655408821,4.2324124861932075,4.5403892112185895,4.406873603982936,4.568530048329827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,1,1,0
4.503469631161752,4.471638793363569,4.306224921257599,4.020284968191802,4.357606675992857,4.20559677858457,4.217611285228148,4.094617748946925,4.19372917384803,4.306553313149572,4.261865412099729,4.3747158028876605,4.368574489966092,4.210991510764486,4.3003727813170425,4.326560756413883,3.986639879268122,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.399375273008495,4.365261888341151,4.160444363926624,4.233012113243161,4.198781084250281,4.223510378965765,4.47167384971666,3.775583406804377,4.11869633488221,4.143312062799161,3.9815706363024477,4.3747158028876605,4.01607231700591,4.313782961091646,4.348516855775004,4.437275702258614,4.326945169986109,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,MP,1,1,-1
4.409155302062135,4.379523504455763,4.337552144572052,3.4987919713691125,4.009877715867465,4.110873864173311,4.122870409126571,3.2422080563421196,3.9944029152293012,3.8812757878034905,3.9597666546718497,4.006548050410668,4.402927374172312,4.333131537991926,4.080614369410199,4.391318771774934,4.248002509839341,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,0,0,0
4.483002552013883,4.576770711466393,4.419563238202607,3.440055184268902,4.324427884109763,4.049410589742843,4.040033048447265,4.094617748946925,4.344427360768235,4.143312062799161,4.340195581128424,4.1967150005400535,4.2578113182524255,4.406986258079778,3.876866748443569,4.275082587410411,3.6009271957627536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,0,0
4.359269647551265,4.44500143383527,4.179757440070231,3.7931544751752395,4.0550474130266405,4.049410589742843,4.398983281687591,4.378125592872144,4.390003715033287,4.420320295986943,4.355151367258069,4.444680512280945,4.452340472381119,4.096410553113124,4.223510378965765,4.422190184618976,4.214593690373678,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.484131857611035,4.48863636973214,4.231203744939298,3.4987919713691125,4.11919251461861,4.090802944556136,4.061394535701471,3.2422080563421196,4.099024214312668,3.834091661298051,3.9374766423375593,4.1967150005400535,4.133233655408821,4.4419640302799515,4.080614369410199,4.239230029071393,4.007751070737925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.490095978142626,4.388257184424518,4.288814252951703,3.239787714618668,3.986503974433915,4.049410589742843,4.061394535701471,3.176002547577386,3.8775431325202194,3.8579619914632484,4.140746336499971,4.1967150005400535,4.064596086821325,4.210991510764486,3.4628909506674947,3.8938848149729455,3.1284731238972325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.368434681154414,4.448516375942715,4.2626798770413155,3.163004041343948,4.236319506883544,4.049410589742843,3.9257927958944214,3.737279222026215,4.11869633488221,4.030823524514123,4.122180872416186,4.279758853560835,3.990897922746559,4.273925139684633,3.6682128173053776,3.725845924377628,3.6009271957627536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LP,0,0,0
4.348081978620944,4.207673247529104,4.3154861108656375,3.950154591590486,4.098264681667204,4.028053664818881,4.304147994758622,3.775583406804377,4.137988917438128,4.125420897679919,4.211742167154885,4.279758853560835,4.368574489966092,4.4922385021575435,4.110873864173311,3.8938848149729455,4.197461182919256,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.411099882159589,4.484921613391916,4.25589635752967,4.311938149744564,4.373792187537784,4.4166476244615875,4.47167384971666,3.775583406804377,4.078957322440411,4.2444167046671,4.245435238834609,4.427642873811284,4.217985248652651,4.273925139684633,4.394449154672439,4.437275702258614,4.356856178049175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.470495282661489,4.477336814478207,4.440295542797857,4.085817745992938,4.324427884109763,4.340652088535196,4.217611285228148,4.121566294297025,4.375041215500162,4.2603165546871935,4.355151367258069,4.392671218387576,4.064596086821325,4.253384210023163,4.394449154672439,4.495440081307168,4.326945169986109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.3694478524670215,4.213607983048918,4.24592050167689,3.8347751307063667,4.341154877769002,4.049410589742843,4.180784883211417,4.009119963551794,4.263522905248385,4.143312062799161,4.194460133301364,4.174829894667719,3.7628026801391043,4.18910161407383,4.223510378965765,4.343147635281701,4.125835804025951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.515245478460105,4.516338972281476,4.378645926514404,3.3776519095965645,4.1396913363171315,4.070320917741851,4.018205269248019,3.6974491862177454,4.156916330208728,4.069742727634187,4.002909331377755,4.337807840385674,3.7628026801391043,4.120401148337502,3.876866748443569,3.725845924377628,3.9204927825116296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.454347296253507,4.184642200202881,4.231784971343338,3.8747325036893616,4.324427884109763,4.275402694969284,4.018205269248019,3.6126886081046585,4.280235920656845,4.088648669330791,3.9374766423375593,4.299485304444125,4.064596086821325,4.352112842423541,3.6206979416978653,4.375518158647089,3.392346063531447,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,BP,0,0,0
4.470495282661489,4.422808628394115,4.122770036405805,4.408328628000175,4.480299993750407,4.500819261531618,4.304147994758622,3.8790255107696288,3.8266868711421402,4.2603165546871935,4.340195581128424,4.3747158028876605,4.332999373433644,4.352112842423541,4.140244550969299,4.391318771774934,4.068535426168181,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.57295686362344,4.516338972281476,4.214938458520516,4.286315431074036,4.290110370545317,4.308559482792009,4.428696527531726,3.520072716717147,4.229234811621549,4.030823524514123,4.122180872416186,4.218131388194253,4.277144931570092,4.16672180568988,4.16877715700487,4.523300916651237,3.9650733759425885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.456670177669648,4.330733340286331,4.255612709818223,4.085817745992938,4.3897198954441405,4.187356418789951,4.287429390854341,4.147807632090925,4.137988917438128,4.2444167046671,4.355151367258069,4.279758853560835,4.2578113182524255,4.253384210023163,4.348516855775004,4.452137024963944,4.371482736890115,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,LP,1,1,0
4.37248122183035,4.394449154672439,4.28123898086119,3.6068300173245573,4.179469872959103,4.070320917741851,4.142550272838952,3.2422080563421196,3.852438261912487,3.9263335275310034,3.9815706363024477,4.057586043197269,3.938564202697535,3.880434407317801,4.249793100764959,4.163421818334223,4.264297476876404,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,MP,0,0,0
4.51085950651685,4.406719247264253,4.276804998260776,3.554269312733238,4.236319506883544,4.049410589742843,4.217611285228148,3.8824084639282805,4.2116395657474115,4.306553313149572,4.064322261444903,4.427642873811284,4.2578113182524255,4.313782961091646,4.3239319537957,4.391318771774934,4.400109280155672,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.412313327278754,4.402686737370185,4.176845783733844,3.440055184268902,3.9129143278275125,4.187356418789951,4.161850302574286,3.6974491862177454,4.137988917438128,4.160888752224741,4.103264201275367,4.106145164027274,4.2961118349070055,4.143829653452161,4.080614369410199,4.343147635281701,3.8738316473645598,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,0,1,0
4.578004517915322,4.535820107853298,4.3267781604434035,4.283716677012722,4.236319506883544,4.4166476244615875,4.457552313063485,3.844551224739361,3.9944029152293012,4.336231283248689,4.261865412099729,4.337807840385674,4.402927374172312,4.406986258079778,4.140244550969299,4.359463872593958,4.248002509839341,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.334672938290411,4.364371699435161,4.3267781604434035,4.385087981701512,4.536427510678993,4.4596187897470205,4.413950260172473,4.066922819104467,4.404745634548045,4.2444167046671,4.064322261444903,4.3747158028876605,4.332999373433644,4.273925139684633,4.4383640044786965,4.437275702258614,4.494302836922403,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.40745068701404,4.460144413937834,4.13596623691292,3.3110937500181596,4.1396913363171315,3.838474317405335,4.122870409126571,3.6974491862177454,4.19372917384803,3.9263335275310034,3.9597666546718497,4.006548050410668,4.217985248652651,4.071830232384593,3.3418976393808646,3.4461626795681677,3.6009271957627536,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,0,0,0
4.268297869345539,4.199755076629969,4.085303817569952,3.913154440585618,4.1396913363171315,4.187356418789951,4.270426515884288,3.4179953924689404,3.686931450201306,4.143312062799161,3.9815706363024477,3.7378408951528455,4.01607231700591,4.096410553113124,4.110873864173311,4.326560756413883,3.8974343479433933,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,LP,0,0,0
4.26549281841793,4.155753190350744,4.28771595520264,3.8747325036893616,4.198781084250281,4.149846160979519,4.199367597626988,4.0384389794620335,4.328761653066877,4.125420897679919,4.140746336499971,4.3747158028876605,4.23809653482846,4.424628066953091,4.275402694969284,4.343147635281701,4.2961118349070055,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.426043520090656,4.535284058523925,4.3528552573736015,3.8747325036893616,4.098264681667204,4.20559677858457,4.253129535308247,4.0384389794620335,4.229234811621549,4.211837880764524,4.103264201275367,3.2084620773015744,3.730253020628319,4.096410553113124,3.983920744607727,4.406873603982936,3.7191633588776996,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,LP,0,0,0
4.523960130562548,4.446526092548494,4.1424996041091475,3.913154440585618,4.290110370545317,4.049410589742843,4.320591676955264,3.4703359620230363,3.9944029152293012,4.160888752224741,3.9374766423375593,3.895922867967405,3.7628026801391043,4.294052617985675,4.348516855775004,4.309694105935234,4.385898439897867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LP,0,0,0
4.418840607796598,4.448516375942715,4.148674906767148,3.440055184268902,4.11919251461861,4.070320917741851,4.040033048447265,4.009119963551794,4.2116395657474115,4.17816183043781,4.245435238834609,4.510068617516435,4.385898439897867,4.4419640302799515,4.348516855775004,4.452137024963944,4.180030028652215,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.490881039585964,4.382026634673881,4.341204640153626,4.053588079182757,4.159778383096172,4.187356418789951,4.320591676955264,3.9123508205433595,4.263522905248385,4.088648669330791,4.064322261444903,4.427642873811284,4.385898439897867,4.210991510764486,4.249793100764959,4.437275702258614,4.356856178049175,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.4331949212482815,4.384523514872469,4.198704577546343,4.117041012921229,4.2545731851940936,4.356320250815264,4.253129535308247,2.8560932744406706,3.9492841767175904,3.6775021279334354,4.103264201275367,4.057586043197269,3.5882967784098247,4.253384210023163,4.080614369410199,4.495440081307168,3.8248862287267724,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,LP,0,0,0
4.532599493153256,4.553876891600541,4.454347296253507,3.7931544751752395,4.217726426872649,4.356320250815264,4.061394535701471,2.6472206402544227,3.9259377212255218,3.784570465404933,3.9374766423375593,4.3747158028876605,3.938564202697535,4.4419640302799515,4.196518186951408,3.9683794099808942,4.214593690373678,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,0,0,0
4.506454213048934,4.471638793363569,4.27957854046309,3.749726026880124,4.217726426872649,4.2411087213914245,4.061394535701471,3.304301245439983,4.078957322440411,3.9481232555124235,4.023802183684769,3.9247474604774406,4.01607231700591,4.143829653452161,3.7569628212180466,4.202044112356595,3.466812908827365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,0,0,0
4.477336814478207,4.473921899378137,4.268297869345539,3.704325583812242,4.357606675992857,3.983920744607727,4.253129535308247,3.6974491862177454,4.137988917438128,4.088648669330791,3.9597666546718497,3.9247474604774406,4.01607231700591,4.37074055809487,3.713572066704309,4.481213066550129,3.5690469058475767,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,LP,0,0,0
4.377014092850337,4.495132080779154,4.356708826689592,3.4987919713691125,4.198781084250281,4.090802944556136,4.061394535701471,3.812474347756843,4.11869633488221,4.17816183043781,4.064322261444903,4.444680512280945,3.911333112334208,4.352112842423541,4.3003727813170425,4.163421818334223,4.385898439897867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.499809670330265,4.356708826689592,4.205587741038083,4.233012113243161,4.357606675992857,4.371746704054132,4.413950260172473,4.173377933448606,4.433593095340941,4.2603165546871935,4.211742167154885,4.571442273416372,4.499426455150254,4.406986258079778,4.500819261531618,4.523300916651237,4.468283416683491,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.449685283147696,4.437461341561982,4.384024637336554,3.749726026880124,4.179469872959103,4.049410589742843,4.217611285228148,4.198310663512987,4.447710644698059,4.393068796940667,4.45401117309482,4.510068617516435,4.544394690721865,4.524403371930556,4.110873864173311,3.9193379579599066,4.1070981375808655,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.326249619204883,4.204692619390966,4.249922794040544,4.085817745992938,4.290110370545317,4.324734522057079,4.235528095240935,3.304301245439983,3.9944029152293012,4.17816183043781,3.9374766423375593,4.152455093930257,4.088002655696816,3.880434407317801,4.275402694969284,4.437275702258614,4.162289630804565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LP,0,0,0
4.345492309945908,4.1588830833596715,4.346787982581173,3.704325583812242,4.11919251461861,4.070320917741851,4.253129535308247,3.169134388710875,3.9720979869632513,3.834091661298051,4.023802183684769,4.279758853560835,4.385898439897867,4.389027617944759,4.324734522057079,4.452137024963944,4.248002509839341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.356708826689592,4.219507705176107,4.2171519914836475,4.431041391769581,4.508757487805653,4.487273507510971,4.199367597626988,3.9789153116160074,4.229234811621549,4.125420897679919,4.245435238834609,4.0821603231848975,4.110873864173311,4.210991510764486,4.275402694969284,4.375518158647089,4.231437612270768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MP,1,1,0
4.442651256490317,4.356708826689592,4.276666119016055,3.8347751307063667,4.076889495718903,4.2411087213914245,4.235528095240935,3.848052628876799,4.11869633488221,3.9263335275310034,4.194460133301364,4.106145164027274,4.155104401400651,4.4419640302799515,4.080614369410199,3.9441592868505375,4.125835804025951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.48863636973214,4.551769409260976,4.30406509320417,3.950154591590486,4.341154877769002,4.20559677858457,4.161850302574286,3.4703359620230363,4.11869633488221,3.9481232555124235,3.9146784361866764,4.0323926210580305,4.176507037515036,4.143829653452161,3.9494939368576394,3.9683794099808942,3.8974343479433933,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,MP,0,0,0
4.48863636973214,4.499809670330265,4.174387269895637,4.053588079182757,4.198781084250281,4.2411087213914245,4.320591676955264,3.9789153116160074,4.344427360768235,4.2444167046671,4.064322261444903,4.0821603231848975,4.402927374172312,4.096410553113124,4.275402694969284,4.343147635281701,4.231437612270768,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.456670177669648,4.379523504455763,4.283586561860629,4.311938149744564,4.2545731851940936,4.401903531345119,4.457552313063485,3.947769848042306,4.2465258104071015,4.211837880764524,3.9815706363024477,4.259635425735073,4.133233655408821,4.143829653452161,4.110873864173311,4.309694105935234,4.162289630804565,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,BP,1,0,0
4.370459998302416,4.1640260854229085,4.24017501043364,3.4987919713691125,4.1396913363171315,4.223510378965765,3.9497087988633437,2.5237594936883765,4.016221169169937,3.6193377488848815,4.083982778718484,4.174829894667719,4.088002655696816,3.994241894875175,4.017201686373226,4.123247707348816,3.9650733759425885,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,LP,0,0,-1
4.165113633110308,4.414009680526933,4.316287392959792,4.053588079182757,4.290110370545317,4.187356418789951,4.304147994758622,4.292254370954954,4.433593095340941,4.17816183043781,4.39872175249879,4.410309915394982,4.23809653482846,4.4419640302799515,4.249793100764959,3.9683794099808942,4.280331169728478,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
4.465908118654584,4.411585436915426,4.368181227851829,3.6068300173245573,3.9380507524288877,3.9611017282491257,4.336769333019615,3.812474347756843,4.156916330208728,4.050472452172167,4.064322261444903,4.510068617516435,4.368574489966092,4.389027617944759,3.6682128173053776,3.4049876578359357,3.7994848121976386,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,0,0,0
4.333361462692601,4.276666119016055,4.232656178019613,3.9858344376613783,4.1396913363171315,4.371746704054132,4.253129535308247,3.362763244322895,3.8775431325202194,3.990328063308333,3.9597666546718497,3.9247474604774406,4.088002655696816,3.6810017913177955,4.017201686373226,4.163421818334223,3.9650733759425885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.319219946381069,4.148359150528339,4.222444564849416,2.7784676339395564,4.076889495718903,3.9611017282491257,3.9958903859316366,3.362763244322895,3.9492841767175904,4.010780765203719,3.842988844897237,4.299485304444125,4.133233655408821,4.143829653452161,4.017201686373226,4.536945554591345,3.746660279579561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.494573764646065,4.426880490307507,4.206184043977636,3.9858344376613783,4.290110370545317,4.149846160979519,4.235528095240935,3.737279222026215,4.099024214312668,4.069742727634187,4.083982778718484,4.106145164027274,3.730253020628319,4.04663046122474,4.578452797649379,4.576796756863522,4.568530048329827,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,LP,0,0,0
4.37197629882038,4.473579765600494,4.176078147248771,4.147318832914106,4.341154877769002,4.324734522057079,4.336769333019615,4.009119963551794,4.344427360768235,4.275967551051916,4.064322261444903,4.337807840385674,4.419671172628398,4.04663046122474,4.371746704054132,4.143536494175161,4.248002509839341,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.472780997942346,4.44500143383527,4.278054044290903,3.704325583812242,4.0550474130266405,4.223510378965765,4.161850302574286,3.6974491862177454,3.9944029152293012,4.010780765203719,4.340195581128424,3.9800177770606497,3.938564202697535,4.096410553113124,4.249793100764959,4.123247707348816,4.2961118349070055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,0,0,0
4.409155302062135,4.194642283537465,4.260564966136689,4.311938149744564,4.236319506883544,4.445499247023378,4.180784883211417,3.176002547577386,4.328761653066877,3.969448298612286,4.044267443113671,4.356432086685059,4.01607231700591,4.120401148337502,3.876866748443569,4.059788060190074,3.746660279579561,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,MP,0,0,0
4.338597076746545,4.3489867805956814,4.126973081713828,3.7931544751752395,4.290110370545317,4.049410589742843,4.102795460147231,3.304301245439983,4.11869633488221,3.8812757878034905,4.002909331377755,4.174829894667719,4.217985248652651,3.9101233920856693,4.4383640044786965,4.437275702258614,4.519662380262805,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,0,1,0
4.282206299391671,4.28771595520264,4.214938458520516,3.163004041343948,4.2545731851940936,4.110873864173311,3.9012907738782605,3.947769848042306,4.344427360768235,4.17816183043781,4.044267443113671,4.279758853560835,4.2578113182524255,4.2324124861932075,4.371746704054132,4.182919413956871,4.311647334558471,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,0,1,0
4.321878461837604,4.343805421853684,4.120499519698952,3.440055184268902,4.009877715867465,4.028053664818881,4.180784883211417,4.009119963551794,4.35985143457239,4.2603165546871935,4.044267443113671,4.392671218387576,4.332999373433644,4.37074055809487,4.371746704054132,4.257316975378507,4.342012503399395,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.411585436915426,4.248495242049359,4.223470431430189,4.053588079182757,4.179469872959103,4.149846160979519,4.398983281687591,3.6559666729122022,4.11869633488221,4.228259959319758,4.245435238834609,4.279758853560835,4.064596086821325,4.143829653452161,4.4166476244615875,4.239230029071393,4.494302836922403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.541164856012179,4.53431844501614,4.3221439250725044,4.260018885582899,4.465761684330117,4.292118504158551,4.48559874226697,4.066922819104467,4.344427360768235,4.228259959319758,4.340195581128424,4.3747158028876605,4.419671172628398,4.508450253825616,4.193778459210288,4.5094675241094615,4.371482736890115,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,BP,1,1,0
4.449685283147696,4.430816798843313,4.377014092850337,4.474975538292527,4.40539788373594,4.487273507510971,4.428696527531726,3.947769848042306,4.2116395657474115,4.160888752224741,4.140746336499971,4.1967150005400535,3.8248862287267724,4.120401148337502,4.275402694969284,4.309694105935234,4.264297476876404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.416428061391214,4.222444564849416,4.37197629882038,3.913154440585618,4.159778383096172,4.149846160979519,4.270426515884288,4.009119963551794,4.296674196615998,4.17816183043781,4.083982778718484,4.239098714653276,4.2961118349070055,4.424628066953091,4.110873864173311,4.375518158647089,3.9650733759425885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.467745510076419,4.572646994282532,4.426043520090656,3.7931544751752395,4.0550474130266405,4.25840271055495,4.161850302574286,4.066922819104467,4.2465258104071015,4.2444167046671,4.1768741705467525,4.392671218387576,4.110873864173311,4.424628066953091,4.4166476244615875,4.406873603982936,4.41412099881386,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,BP,1,1,-1
4.2710950739666,4.423648309364701,4.406475315076191,3.704325583812242,4.2545731851940936,4.20559677858457,4.082309237192547,4.147807632090925,4.312846619928219,4.107203798580328,4.440472754709687,4.427642873811284,4.277144931570092,4.096410553113124,4.4596187897470205,4.495440081307168,4.41412099881386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.532599493153256,4.534425781462334,4.231784971343338,3.9858344376613783,4.198781084250281,4.20559677858457,4.287429390854341,3.6974491862177454,4.19372917384803,4.143312062799161,4.023802183684769,4.174829894667719,4.332999373433644,4.333131537991926,4.348516855775004,4.309694105935234,4.356856178049175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BP,1,1,0
4.404277243608702,4.273884476054178,4.364244464878084,4.117041012921229,4.324427884109763,4.324734522057079,4.304147994758622,4.173377933448606,4.375041215500162,4.195141608448784,4.044267443113671,4.3747158028876605,4.176507037515036,4.508450253825616,4.4166476244615875,4.406873603982936,4.441568858874154,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,BP,1,1,0
